,month,gender,years,edu_lvl,etnicity,main_source,total
24948,JAN,f,61.0,otro,quechua,2528.0,2528.0
24949,JAN,m,62.0,uni_trunca,mestizo,1830.0,1830.0
24950,JAN,f,62.0,otro,quechua,580.0,580.0
24951,JAN,f,53.0,tecnica,mestizo,2500.0,2500.0
24952,JAN,m,18.0,secundaria,mestizo,1025.0,1025.0
24953,JAN,m,32.0,secundaria,mestizo,2150.0,2150.0
24954,JAN,f,45.0,otro,mestizo,500.0,595.0
24955,JAN,m,52.0,secundaria,mestizo,3760.0,3760.0
24956,JAN,f,46.0,tecnica,mestizo,400.0,400.0
24957,JAN,f,43.0,tecnica_trunca,mestizo,520.0,520.0
24958,JAN,f,46.0,secundaria,mestizo,2220.0,2220.0
24959,JAN,f,52.0,secundaria,otro,640.0,640.0
24960,JAN,m,45.0,otro,blanco,1212.0,1212.0
24961,JAN,f,45.0,otro,mestizo,693.0,693.0
24962,JAN,f,63.0,secundaria,mestizo,240.0,240.0
24963,JAN,m,69.0,otro,mestizo,420.0,420.0
24964,JAN,f,65.0,secundaria,mestizo,310.0,310.0
24965,JAN,f,27.0,uni_completa,mestizo,1025.0,1025.0
24966,JAN,m,44.0,secundaria,mestizo,2000.0,2000.0
24967,JAN,m,22.0,secundaria,mestizo,1025.0,1025.0
24968,JAN,m,23.0,uni_trunca,quechua,1025.0,1025.0
24969,JAN,m,41.0,secundaria,quechua,2000.0,2000.0
24970,JAN,f,40.0,tecnica,quechua,1500.0,1500.0
24971,JAN,m,47.0,uni_trunca,mestizo,2800.0,3000.0
24972,JAN,f,42.0,secundaria,mestizo,120.0,120.0
24973,JAN,f,64.0,otro,mestizo,627.0,627.0
24974,JAN,m,23.0,uni_trunca,mestizo,658.0,658.0
24975,JAN,m,50.0,tecnica,mestizo,473.0,473.0
24976,JAN,m,29.0,tecnica_trunca,mestizo,1400.0,2000.0
24977,JAN,m,28.0,secundaria,mestizo,2425.0,2425.0
24978,JAN,f,34.0,tecnica,mestizo,2000.0,2000.0
24979,JAN,f,33.0,tecnica,mestizo,1025.0,1025.0
24980,JAN,f,44.0,secundaria,mestizo,605.0,605.0
24981,JAN,f,23.0,tecnica_trunca,mestizo,1032.0,1032.0
24982,JAN,m,56.0,secundaria,quechua,1104.0,1104.0
24983,JAN,m,43.0,tecnica_trunca,otro,7620.0,7620.0
24984,JAN,f,33.0,tecnica_trunca,otro,1500.0,1500.0
24985,JAN,m,36.0,secundaria,otro,1000.0,1000.0
24986,JAN,f,27.0,secundaria,blanco,1169.0,1169.0
24987,JAN,m,55.0,uni_completa,mestizo,9000.0,9000.0
24988,JAN,f,28.0,otro,mestizo,1569.0,1569.0
24989,JAN,m,31.0,secundaria,mestizo,1732.0,1732.0
24990,JAN,m,24.0,tecnica_trunca,mestizo,2026.0,2026.0
24991,JAN,f,50.0,otro,mestizo,550.0,550.0
24992,JAN,m,25.0,tecnica,afroperuano,2400.0,2400.0
24993,JAN,m,59.0,otro,mestizo,1560.0,1560.0
24994,JAN,m,72.0,otro,quechua,260.0,260.0
24995,JAN,f,61.0,otro,quechua,178.0,178.0
24996,JAN,m,37.0,secundaria,mestizo,1700.0,1700.0
24997,JAN,m,47.0,secundaria,mestizo,1600.0,1600.0
24998,JAN,f,23.0,uni_trunca,mestizo,1200.0,1200.0
24999,JAN,f,21.0,uni_trunca,mestizo,1400.0,1400.0
25000,JAN,f,28.0,secundaria,mestizo,1200.0,1700.0
25001,JAN,m,23.0,tecnica,mestizo,1500.0,1500.0
25002,JAN,f,42.0,secundaria,mestizo,996.0,996.0
25003,JAN,m,66.0,secundaria,quechua,1000.0,1000.0
25004,JAN,f,28.0,otro,mestizo,1386.0,1386.0
25005,JAN,m,29.0,secundaria,afroperuano,1083.0,1083.0
25006,JAN,m,22.0,secundaria,mestizo,1400.0,1400.0
25007,JAN,m,37.0,secundaria,mestizo,1400.0,1400.0
25008,JAN,m,62.0,secundaria,quechua,690.0,690.0
25009,JAN,m,34.0,secundaria,quechua,350.0,350.0
25010,JAN,m,23.0,uni_trunca,afroperuano,530.0,530.0
25011,JAN,f,42.0,uni_completa,blanco,1000.0,1000.0
25012,JAN,m,40.0,secundaria,quechua,1740.0,1740.0
25013,JAN,f,39.0,uni_completa,mestizo,1025.0,1025.0
25014,JAN,f,48.0,secundaria,mestizo,1100.0,1100.0
25015,JAN,m,37.0,uni_trunca,mestizo,1300.0,1300.0
25016,JAN,m,64.0,secundaria,quechua,1039.0,1039.0
25017,JAN,m,27.0,tecnica,mestizo,1599.0,1599.0
25018,JAN,m,60.0,tecnica_trunca,quechua,570.0,570.0
25019,JAN,m,56.0,secundaria,mestizo,2000.0,2000.0
25020,JAN,f,54.0,secundaria,mestizo,2000.0,2000.0
25021,JAN,m,66.0,uni_completa,mestizo,2800.0,2800.0
25022,JAN,f,58.0,uni_completa,afroperuano,2000.0,2000.0
25023,JAN,f,52.0,tecnica,mestizo,3500.0,3500.0
25024,JAN,f,24.0,uni_trunca,mestizo,2050.0,2050.0
25025,JAN,m,32.0,secundaria,mestizo,399.0,399.0
25026,JAN,m,68.0,uni_completa,mestizo,650.0,650.0
25027,JAN,m,27.0,uni_completa,mestizo,1200.0,1200.0
25028,JAN,f,47.0,tecnica,otro,1700.0,1700.0
25029,JAN,m,17.0,secundaria,mestizo,217.0,217.0
25030,JAN,f,49.0,tecnica_trunca,mestizo,520.0,520.0
25031,JAN,f,26.0,uni_completa,mestizo,2000.0,2000.0
25032,JAN,f,58.0,tecnica,mestizo,866.0,966.0
25033,JAN,f,23.0,uni_completa,mestizo,1600.0,1600.0
25034,JAN,m,73.0,secundaria,mestizo,487.0,487.0
25035,JAN,f,59.0,tecnica,mestizo,3800.0,3800.0
25036,JAN,m,69.0,secundaria,mestizo,300.0,300.0
25037,JAN,f,58.0,otro,mestizo,8000.0,8000.0
25038,JAN,m,31.0,tecnica_trunca,mestizo,4500.0,4500.0
25039,JAN,m,43.0,tecnica,mestizo,1900.0,1900.0
25040,JAN,m,20.0,secundaria,mestizo,1299.0,1299.0
25041,JAN,f,38.0,uni_completa,mestizo,327.0,465.0
25042,JAN,m,51.0,tecnica,quechua,1100.0,1100.0
25043,JAN,m,40.0,secundaria,quechua,1281.0,1281.0
25044,JAN,m,62.0,secundaria,mestizo,346.0,346.0
25045,JAN,f,51.0,uni_trunca,mestizo,404.0,404.0
25046,JAN,f,45.0,otro,mestizo,1000.0,1000.0
25047,JAN,f,19.0,secundaria,mestizo,1200.0,1300.0
25048,JAN,f,20.0,secundaria,mestizo,1490.0,1490.0
25049,JAN,m,29.0,secundaria,afroperuano,421.0,421.0
25050,JAN,f,43.0,uni_completa,mestizo,2500.0,2500.0
25051,JAN,m,53.0,secundaria,mestizo,1000.0,1000.0
25052,JAN,m,50.0,tecnica,mestizo,2517.0,2517.0
25053,JAN,m,51.0,secundaria,mestizo,970.0,970.0
25054,JAN,f,47.0,tecnica_trunca,mestizo,1025.0,1025.0
25055,JAN,f,22.0,uni_trunca,mestizo,1025.0,1025.0
25056,JAN,m,38.0,tecnica,mestizo,721.0,721.0
25057,JAN,f,23.0,uni_trunca,mestizo,1082.0,1082.0
25058,JAN,m,38.0,secundaria,quechua,4300.0,4300.0
25059,JAN,f,36.0,uni_completa,mestizo,2900.0,2900.0
25060,JAN,f,50.0,tecnica,quechua,150.0,150.0
25061,JAN,m,33.0,uni_completa,mestizo,3000.0,3000.0
25062,JAN,m,40.0,uni_completa,mestizo,2000.0,2000.0
25063,JAN,f,69.0,otro,mestizo,1201.0,1201.0
25064,JAN,f,58.0,otro,mestizo,830.0,830.0
25065,JAN,m,61.0,uni_trunca,mestizo,1299.0,1299.0
25066,JAN,m,29.0,uni_trunca,mestizo,1800.0,1800.0
25067,JAN,f,28.0,uni_completa,mestizo,1500.0,1500.0
25068,JAN,m,46.0,otro,quechua,650.0,650.0
25069,JAN,m,23.0,uni_trunca,mestizo,880.0,880.0
25070,JAN,m,19.0,secundaria,mestizo,1025.0,1025.0
25071,JAN,m,44.0,secundaria,mestizo,1426.0,1426.0
25072,JAN,f,38.0,secundaria,mestizo,1450.0,1450.0
25073,JAN,m,69.0,otro,mestizo,100.0,100.0
25074,JAN,f,61.0,secundaria,mestizo,120.0,120.0
25075,JAN,f,31.0,tecnica,mestizo,2750.0,2750.0
25076,JAN,m,47.0,otro,blanco,1122.0,1122.0
25077,JAN,m,22.0,secundaria,blanco,800.0,800.0
25078,JAN,f,20.0,secundaria,blanco,714.0,714.0
25079,JAN,m,52.0,secundaria,mestizo,2030.0,2030.0
25080,JAN,f,23.0,secundaria,mestizo,494.0,494.0
25081,JAN,m,63.0,tecnica,mestizo,2700.0,2700.0
25082,JAN,f,62.0,tecnica,mestizo,2230.0,2230.0
25083,JAN,m,65.0,uni_trunca,mestizo,2000.0,2000.0
25084,JAN,f,26.0,secundaria,mestizo,1766.0,1766.0
25085,JAN,f,32.0,tecnica,mestizo,2000.0,2000.0
25086,JAN,m,35.0,uni_completa,mestizo,1200.0,1200.0
25087,JAN,m,68.0,otro,mestizo,490.0,490.0
25088,JAN,f,60.0,uni_completa,mestizo,2250.0,2250.0
25089,JAN,m,59.0,otro,quechua,520.0,520.0
25090,JAN,m,72.0,otro,aymara,540.0,540.0
25091,JAN,f,46.0,otro,aymara,210.0,370.0
25092,JAN,f,40.0,secundaria,aymara,1299.0,1299.0
25093,JAN,f,55.0,otro,quechua,2242.0,2242.0
25094,JAN,m,32.0,secundaria,mestizo,1150.0,1150.0
25095,JAN,f,38.0,otro,mestizo,280.0,520.0
25096,JAN,m,46.0,uni_completa,otro,3500.0,3500.0
25097,JAN,f,56.0,tecnica,mestizo,693.0,693.0
25098,JAN,m,25.0,tecnica_trunca,mestizo,1039.0,1039.0
25099,JAN,m,34.0,secundaria,mestizo,909.0,2209.0
25100,JAN,f,42.0,tecnica_trunca,mestizo,550.0,550.0
25101,JAN,m,61.0,secundaria,otro,8060.0,8140.0
25102,JAN,m,25.0,tecnica_trunca,mestizo,2339.0,2339.0
25103,JAN,f,18.0,uni_trunca,mestizo,1025.0,1025.0
25104,JAN,f,25.0,uni_trunca,mestizo,1000.0,1000.0
25105,JAN,f,44.0,secundaria,mestizo,1878.0,4278.0
25106,JAN,m,21.0,tecnica,mestizo,300.0,300.0
25107,JAN,m,52.0,secundaria,mestizo,260.0,260.0
25108,JAN,f,25.0,secundaria,mestizo,736.0,736.0
25109,JAN,m,26.0,tecnica_trunca,mestizo,1285.0,1285.0
25110,JAN,f,25.0,uni_completa,mestizo,1800.0,1800.0
25111,JAN,f,56.0,secundaria,mestizo,130.0,130.0
25112,JAN,f,24.0,secundaria,mestizo,1212.0,1212.0
25113,JAN,m,59.0,uni_completa,blanco,3000.0,3000.0
25114,JAN,f,67.0,otro,mestizo,320.0,320.0
25115,JAN,m,43.0,secundaria,mestizo,1299.0,1299.0
25116,JAN,f,42.0,secundaria,mestizo,1492.0,1492.0
25117,JAN,f,17.0,secundaria,mestizo,433.0,433.0
25118,JAN,m,39.0,uni_completa,quechua,3000.0,3000.0
25119,JAN,m,40.0,secundaria,mestizo,2230.0,2950.0
25120,JAN,m,52.0,secundaria,mestizo,1150.0,1150.0
25121,JAN,m,54.0,secundaria,mestizo,2200.0,2200.0
25122,JAN,m,32.0,tecnica_trunca,otro,2250.0,2250.0
25123,JAN,f,30.0,tecnica,mestizo,500.0,500.0
25124,JAN,f,54.0,otro,afroperuano,433.0,433.0
25125,JAN,f,30.0,secundaria,mestizo,150.0,150.0
25126,JAN,m,30.0,otro,mestizo,1816.0,1816.0
25127,JAN,f,42.0,otro,mestizo,756.0,756.0
25128,JAN,f,21.0,uni_trunca,mestizo,2382.0,2382.0
25129,JAN,m,35.0,secundaria,mestizo,606.0,606.0
25130,JAN,f,54.0,secundaria,mestizo,926.0,926.0
25131,JAN,m,41.0,tecnica,mestizo,2000.0,2000.0
25132,JAN,f,38.0,uni_completa,mestizo,2100.0,3600.0
25133,JAN,f,43.0,uni_trunca,mestizo,600.0,600.0
25134,JAN,m,38.0,secundaria,otro,1053.0,1053.0
25135,JAN,f,47.0,uni_trunca,mestizo,1052.0,1052.0
25136,JAN,f,18.0,secundaria,mestizo,1212.0,1212.0
25137,JAN,f,50.0,secundaria,mestizo,2000.0,2000.0
25138,JAN,f,42.0,uni_completa,mestizo,500.0,500.0
25139,JAN,m,34.0,tecnica,mestizo,1000.0,1000.0
25140,JAN,m,58.0,uni_completa,quechua,2500.0,2500.0
25141,JAN,m,70.0,otro,mestizo,1500.0,1500.0
25142,JAN,f,50.0,secundaria,mestizo,1500.0,1500.0
25143,JAN,m,56.0,secundaria,mestizo,1299.0,1299.0
25144,JAN,m,53.0,otro,mestizo,1025.0,1025.0
25145,JAN,f,39.0,tecnica,mestizo,1376.0,1376.0
25146,JAN,f,58.0,tecnica,mestizo,2398.0,2398.0
25147,JAN,m,29.0,tecnica,mestizo,550.0,550.0
25148,JAN,m,40.0,otro,otro,1277.0,1377.0
25149,JAN,m,35.0,secundaria,quechua,1819.0,1819.0
25150,JAN,f,48.0,secundaria,mestizo,500.0,500.0
25151,JAN,m,60.0,secundaria,quechua,780.0,780.0
25152,JAN,f,62.0,secundaria,mestizo,533.0,533.0
25153,JAN,m,44.0,secundaria,mestizo,2174.0,2174.0
25154,JAN,m,60.0,otro,mestizo,1516.0,1516.0
25155,JAN,f,55.0,otro,quechua,204.0,204.0
25156,JAN,f,58.0,otro,quechua,217.0,217.0
25157,JAN,m,38.0,secundaria,mestizo,1365.0,1365.0
25158,JAN,m,23.0,secundaria,blanco,1050.0,1050.0
25159,JAN,m,28.0,secundaria,mestizo,1212.0,1212.0
25160,JAN,f,40.0,otro,mestizo,211.0,211.0
25161,JAN,m,18.0,otro,otro,800.0,800.0
25162,JAN,m,53.0,uni_trunca,quechua,4000.0,4000.0
25163,JAN,m,42.0,otro,otro,850.0,850.0
25164,JAN,f,42.0,tecnica,mestizo,380.0,380.0
25165,JAN,m,51.0,secundaria,quechua,2924.0,2924.0
25166,JAN,m,39.0,secundaria,quechua,2865.0,2865.0
25167,JAN,f,30.0,tecnica_trunca,quechua,1050.0,1050.0
25168,JAN,f,43.0,secundaria,mestizo,567.0,567.0
25169,JAN,m,19.0,otro,mestizo,779.0,779.0
25170,JAN,m,52.0,tecnica_trunca,mestizo,1732.0,1732.0
25171,JAN,m,33.0,tecnica,mestizo,2500.0,2500.0
25172,JAN,f,21.0,uni_trunca,mestizo,200.0,200.0
25173,JAN,f,45.0,secundaria,mestizo,3603.0,3603.0
25174,JAN,m,53.0,secundaria,aymara,1006.0,1006.0
25175,JAN,m,55.0,otro,mestizo,1025.0,1025.0
25176,JAN,f,54.0,otro,mestizo,500.0,500.0
25177,JAN,m,19.0,secundaria,mestizo,1083.0,1083.0
25178,JAN,f,16.0,secundaria,mestizo,866.0,866.0
25179,JAN,m,40.0,secundaria,quechua,433.0,433.0
25180,JAN,f,46.0,secundaria,mestizo,900.0,900.0
25181,JAN,m,44.0,secundaria,mestizo,1600.0,1600.0
25182,JAN,f,18.0,secundaria,mestizo,346.0,346.0
25183,JAN,f,48.0,tecnica,mestizo,2000.0,2000.0
25184,JAN,m,19.0,secundaria,mestizo,650.0,650.0
25185,JAN,f,66.0,otro,quechua,1083.0,1083.0
25186,JAN,m,49.0,uni_completa,mestizo,4000.0,4000.0
25187,JAN,f,43.0,tecnica,mestizo,2000.0,2000.0
25188,JAN,f,63.0,uni_trunca,mestizo,1500.0,1500.0
25189,JAN,m,60.0,tecnica,mestizo,2100.0,2100.0
25190,JAN,f,28.0,tecnica,mestizo,1950.0,1950.0
25191,JAN,f,68.0,secundaria,mestizo,7000.0,7000.0
25192,JAN,f,26.0,uni_completa,blanco,2000.0,2500.0
25193,JAN,m,26.0,uni_completa,mestizo,2900.0,2900.0
25194,JAN,m,33.0,uni_completa,blanco,6000.0,6000.0
25195,JAN,m,50.0,otro,blanco,1500.0,1500.0
25196,JAN,f,23.0,otro,blanco,410.0,410.0
25197,JAN,m,27.0,tecnica_trunca,mestizo,433.0,433.0
25198,JAN,m,36.0,secundaria,mestizo,1483.0,1483.0
25199,JAN,m,73.0,otro,mestizo,683.0,683.0
25200,JAN,m,57.0,otro,mestizo,1200.0,1200.0
25201,JAN,m,43.0,uni_completa,mestizo,4000.0,4000.0
25202,JAN,m,42.0,tecnica,mestizo,1800.0,1800.0
25203,JAN,f,56.0,otro,mestizo,1950.0,1950.0
25204,JAN,f,24.0,tecnica_trunca,mestizo,1516.0,1516.0
25205,JAN,m,53.0,otro,mestizo,866.0,866.0
25206,JAN,f,25.0,secundaria,mestizo,600.0,600.0
25207,JAN,m,29.0,otro,blanco,645.0,840.0
25208,JAN,m,18.0,secundaria,mestizo,1516.0,1516.0
25209,JAN,m,47.0,tecnica,mestizo,3362.0,3362.0
25210,JAN,f,49.0,tecnica_trunca,mestizo,1092.0,1092.0
25211,JAN,m,60.0,secundaria,mestizo,550.0,550.0
25212,JAN,m,40.0,secundaria,mestizo,1000.0,1000.0
25213,JAN,f,63.0,otro,mestizo,450.0,450.0
25214,JAN,m,34.0,otro,mestizo,550.0,550.0
25215,JAN,f,33.0,otro,mestizo,700.0,700.0
25216,JAN,f,49.0,secundaria,mestizo,130.0,130.0
25217,JAN,m,35.0,tecnica,mestizo,3228.0,3228.0
25218,JAN,f,32.0,uni_trunca,mestizo,600.0,600.0
25219,JAN,m,52.0,uni_completa,otro,3000.0,3000.0
25220,JAN,f,46.0,uni_completa,blanco,2500.0,2500.0
25221,JAN,m,16.0,otro,mestizo,346.0,346.0
25222,JAN,m,38.0,uni_completa,quechua,5200.0,5200.0
25223,JAN,f,57.0,tecnica,mestizo,1066.0,1066.0
25224,JAN,m,34.0,uni_completa,mestizo,1800.0,1800.0
25225,JAN,m,40.0,secundaria,mestizo,1590.0,1590.0
25226,JAN,f,52.0,secundaria,mestizo,693.0,893.0
25227,JAN,f,20.0,uni_trunca,mestizo,150.0,150.0
25228,JAN,m,56.0,otro,mestizo,2000.0,2000.0
25229,JAN,f,56.0,otro,quechua,1130.0,1130.0
25230,JAN,m,27.0,tecnica_trunca,mestizo,1083.0,1083.0
25231,JAN,m,38.0,tecnica,quechua,1645.0,1645.0
25232,JAN,f,33.0,secundaria,mestizo,1025.0,1025.0
25233,JAN,f,29.0,tecnica,mestizo,779.0,779.0
25234,JAN,m,42.0,uni_completa,mestizo,1025.0,1025.0
25235,JAN,f,40.0,secundaria,afroperuano,934.0,934.0
25236,JAN,m,44.0,secundaria,mestizo,1500.0,1500.0
25237,JAN,f,42.0,tecnica_trunca,quechua,1482.0,1482.0
25238,JAN,m,33.0,secundaria,mestizo,1949.0,1949.0
25239,JAN,f,65.0,otro,mestizo,2384.0,2384.0
25240,JAN,f,47.0,otro,blanco,325.0,325.0
25241,JAN,m,50.0,secundaria,mestizo,2598.0,2598.0
25242,JAN,m,29.0,uni_completa,mestizo,2598.0,2598.0
25243,JAN,f,48.0,tecnica,mestizo,1754.0,1754.0
25244,JAN,m,23.0,uni_trunca,mestizo,1083.0,1083.0
25245,JAN,f,40.0,tecnica,quechua,1129.0,1129.0
25246,JAN,f,43.0,otro,mestizo,1355.0,1355.0
25247,JAN,f,22.0,tecnica,mestizo,500.0,500.0
25248,JAN,m,50.0,tecnica,quechua,1846.0,1846.0
25249,JAN,f,44.0,otro,mestizo,710.0,710.0
25250,JAN,m,40.0,secundaria,mestizo,1490.0,1490.0
25251,JAN,f,39.0,secundaria,mestizo,1509.0,1509.0
25252,JAN,m,55.0,otro,mestizo,1624.0,1624.0
25253,JAN,f,25.0,tecnica_trunca,mestizo,681.0,681.0
25254,JAN,f,71.0,otro,quechua,200.0,200.0
25255,JAN,f,54.0,tecnica,mestizo,703.0,953.0
25256,JAN,f,18.0,tecnica_trunca,mestizo,1025.0,1025.0
25257,JAN,f,48.0,secundaria,mestizo,1066.0,1066.0
25258,JAN,f,58.0,otro,afroperuano,502.0,502.0
25259,JAN,m,51.0,tecnica,mestizo,1070.0,1070.0
25260,JAN,f,30.0,secundaria,blanco,1732.0,1732.0
25261,JAN,m,28.0,secundaria,mestizo,1549.0,1949.0
25262,JAN,m,33.0,tecnica,mestizo,1429.0,1429.0
25263,JAN,f,35.0,uni_completa,mestizo,3000.0,3300.0
25264,JAN,m,32.0,tecnica,quechua,2155.0,2155.0
25265,JAN,f,33.0,tecnica,quechua,1500.0,1500.0
25266,JAN,m,47.0,secundaria,otro,1800.0,1800.0
25267,JAN,f,47.0,secundaria,mestizo,240.0,240.0
25268,JAN,m,21.0,tecnica,mestizo,1300.0,1300.0
25269,JAN,f,32.0,uni_completa,mestizo,2000.0,2000.0
25270,JAN,f,33.0,tecnica,quechua,2000.0,2000.0
25271,JAN,m,47.0,secundaria,mestizo,1840.0,1840.0
25272,JAN,f,25.0,uni_completa,mestizo,1400.0,1400.0
25273,JAN,m,23.0,otro,quechua,925.0,925.0
25274,JAN,f,56.0,otro,mestizo,1323.0,1323.0
25275,JAN,f,20.0,secundaria,quechua,1200.0,1510.0
25276,JAN,m,32.0,uni_trunca,afroperuano,2000.0,2000.0
25277,JAN,m,24.0,uni_trunca,quechua,1600.0,1600.0
25278,JAN,f,20.0,secundaria,mestizo,1200.0,1200.0
25279,JAN,f,49.0,otro,mestizo,1100.0,1100.0
25280,JAN,f,33.0,secundaria,mestizo,1500.0,1500.0
25281,JAN,f,68.0,otro,mestizo,547.0,747.0
25282,JAN,m,41.0,secundaria,quechua,2315.0,2315.0
25283,JAN,m,17.0,secundaria,otro,1350.0,1350.0
25284,JAN,m,56.0,otro,mestizo,1200.0,1200.0
25285,JAN,f,72.0,uni_trunca,mestizo,586.0,1126.0
25286,JAN,m,45.0,tecnica_trunca,otro,532.0,532.0
25287,JAN,f,49.0,secundaria,blanco,1052.0,1052.0
25288,JAN,m,19.0,secundaria,otro,1136.0,1136.0
25289,JAN,f,21.0,secundaria,quechua,3464.0,3464.0
25290,JAN,m,48.0,tecnica_trunca,mestizo,1900.0,1900.0
25291,JAN,f,50.0,secundaria,mestizo,1430.0,1430.0
25292,JAN,m,43.0,tecnica_trunca,mestizo,1025.0,1025.0
25293,JAN,f,41.0,uni_trunca,mestizo,277.0,277.0
25294,JAN,m,36.0,uni_completa,mestizo,2500.0,2500.0
25295,JAN,f,37.0,uni_completa,mestizo,3000.0,3000.0
25296,JAN,f,75.0,otro,mestizo,590.0,590.0
25297,JAN,f,44.0,secundaria,mestizo,700.0,700.0
25298,JAN,m,19.0,secundaria,mestizo,1299.0,1299.0
25299,JAN,m,24.0,tecnica,afroperuano,1050.0,1050.0
25300,JAN,f,25.0,tecnica_trunca,mestizo,1507.0,1507.0
25301,JAN,f,51.0,uni_completa,mestizo,1000.0,4000.0
25302,JAN,m,22.0,uni_trunca,afroperuano,1500.0,1660.0
25303,JAN,f,50.0,uni_trunca,mestizo,1300.0,1300.0
25304,JAN,m,22.0,tecnica,mestizo,2500.0,2500.0
25305,JAN,f,46.0,tecnica,mestizo,217.0,217.0
25306,JAN,m,39.0,secundaria,mestizo,1770.0,1770.0
25307,JAN,m,49.0,secundaria,mestizo,2300.0,2300.0
25308,JAN,m,26.0,secundaria,mestizo,1800.0,1800.0
25309,JAN,f,30.0,secundaria,mestizo,1516.0,1516.0
25310,JAN,f,31.0,tecnica_trunca,mestizo,1260.0,1260.0
25311,JAN,f,45.0,secundaria,mestizo,1417.0,1417.0
25312,JAN,m,36.0,secundaria,mestizo,2758.0,2758.0
25313,JAN,f,40.0,secundaria,quechua,714.0,1234.0
25314,JAN,m,26.0,uni_trunca,mestizo,401.0,401.0
25315,JAN,m,44.0,secundaria,mestizo,2165.0,2165.0
25316,JAN,m,63.0,uni_completa,mestizo,2500.0,2500.0
25317,JAN,m,36.0,uni_completa,mestizo,3000.0,3000.0
25318,JAN,f,19.0,uni_trunca,mestizo,520.0,520.0
25319,JAN,f,56.0,secundaria,quechua,346.0,346.0
25320,JAN,m,33.0,tecnica,mestizo,1500.0,3300.0
25321,JAN,m,30.0,uni_trunca,amazonico,1500.0,1500.0
25322,JAN,m,35.0,secundaria,mestizo,1800.0,1800.0
25323,JAN,m,55.0,tecnica,mestizo,1025.0,1025.0
25324,JAN,f,49.0,tecnica,mestizo,300.0,385.0
25325,JAN,m,48.0,secundaria,mestizo,300.0,300.0
25326,JAN,m,49.0,tecnica_trunca,mestizo,1500.0,1500.0
25327,JAN,f,50.0,tecnica,mestizo,1190.0,1190.0
25328,JAN,m,28.0,uni_trunca,afroperuano,1500.0,1500.0
25329,JAN,f,27.0,tecnica_trunca,mestizo,1510.0,1510.0
25330,JAN,m,66.0,secundaria,quechua,1700.0,1700.0
25331,JAN,m,37.0,tecnica,quechua,1160.0,1160.0
25332,JAN,f,40.0,uni_completa,mestizo,2000.0,2000.0
25333,JAN,f,27.0,otro,afroperuano,1516.0,1516.0
25334,JAN,m,23.0,uni_completa,mestizo,2500.0,2500.0
25335,JAN,f,48.0,secundaria,mestizo,300.0,300.0
25336,JAN,m,52.0,secundaria,mestizo,1500.0,1500.0
25337,JAN,m,23.0,secundaria,mestizo,1200.0,1340.0
25338,JAN,f,42.0,otro,mestizo,1025.0,1025.0
25339,JAN,f,21.0,tecnica,mestizo,1025.0,1025.0
25340,JAN,f,41.0,secundaria,mestizo,807.0,807.0
25341,JAN,m,26.0,secundaria,mestizo,2010.0,2270.0
25342,JAN,m,52.0,tecnica,otro,800.0,800.0
25343,JAN,f,31.0,uni_trunca,mestizo,1560.0,1560.0
25344,JAN,m,52.0,secundaria,mestizo,1619.0,1619.0
25345,JAN,m,28.0,uni_completa,mestizo,2500.0,2500.0
25346,JAN,m,36.0,uni_completa,mestizo,7600.0,7600.0
25347,JAN,m,61.0,uni_completa,mestizo,9000.0,9000.0
25348,JAN,m,47.0,uni_completa,mestizo,600.0,600.0
25349,JAN,m,66.0,secundaria,mestizo,1500.0,1500.0
25350,JAN,f,63.0,uni_completa,mestizo,2100.0,2450.0
25351,JAN,f,34.0,uni_completa,mestizo,2000.0,2000.0
25352,JAN,f,30.0,tecnica,mestizo,1012.0,1012.0
25353,JAN,m,53.0,uni_trunca,mestizo,3500.0,3500.0
25354,JAN,f,33.0,secundaria,mestizo,1200.0,3200.0
25355,JAN,m,41.0,uni_completa,mestizo,2150.0,2150.0
25356,JAN,f,31.0,tecnica,mestizo,1300.0,1300.0
25357,JAN,m,58.0,secundaria,blanco,2000.0,2000.0
25358,JAN,f,50.0,tecnica,quechua,970.0,970.0
25359,JAN,f,51.0,secundaria,mestizo,984.0,984.0
25360,JAN,m,69.0,otro,mestizo,956.0,956.0
25361,JAN,f,58.0,secundaria,mestizo,956.0,956.0
25362,JAN,f,41.0,secundaria,quechua,200.0,200.0
25363,JAN,m,63.0,otro,mestizo,1600.0,1600.0
25364,JAN,f,27.0,uni_trunca,mestizo,900.0,900.0
25365,JAN,m,56.0,secundaria,mestizo,1800.0,1800.0
25366,JAN,m,31.0,uni_trunca,mestizo,1400.0,1400.0
25367,JAN,m,29.0,uni_completa,mestizo,1800.0,1800.0
25368,JAN,f,48.0,secundaria,mestizo,2918.0,2918.0
25369,JAN,f,62.0,tecnica,mestizo,178.0,178.0
25370,JAN,f,38.0,tecnica_trunca,mestizo,914.0,914.0
25371,JAN,f,65.0,uni_completa,mestizo,2000.0,2000.0
25372,JAN,m,48.0,uni_completa,mestizo,1800.0,1800.0
25373,JAN,m,28.0,tecnica,mestizo,1000.0,1000.0
