month,sex,age,rol,sector,n_employees,lf_job,employment_source,n_weeks_lf_job,education,ethnicity,main_src,total_src
jun,f,6,,,,,, ,,, , 
jun,m,45,,,,,, ,,,3264,3264
jun,f,44,,,,,, ,,, , 
jun,f,14,,,,,, ,,, , 
jun,m,6,,,,,, ,,, , 
jun,f,41,,,,,, ,,, , 
jun,m,24,,,,,, ,,,1400,1400
jun,f,22,,,,,, ,,,700,700
jun,m,16,,,,,,4,,, , 
jun,m,22,,,,,, ,,,1230,1230
jun,f,86,,,,,, ,,, , 
jun,f,37,,,,,, ,,, , 
jun,m,36,,,,,, ,,, , 
jun,m,9,,,,,, ,,, , 
jun,f,4,,,,,, ,,, , 
jun,f,47,,,,,, ,,, , 
jun,f,12,,,,,, ,,, , 
jun,f,56,,,,,, ,,,320,320
jun,m,67,,,,,, ,,,1800,1800
jun,m,33,,,,,, ,,,1299,1299
jun,f,27,,,,,, ,,,1550,3950
jun,f,22,,,,,, ,,,1200,1200
jun,m,53,,,,,, ,,,1800,1800
jun,f,56,,,,,, ,,, , 
jun,f,92,,,,,, ,,, , 
jun,f,80,,,,,, ,,, , 
jun,m,42,,,,,, ,,,2000,2000
jun,f,73,,,,,, ,,, , 
jun,m,84,,,,,, ,,, , 
jun,m,64,,,,,, ,,,678,678
jun,f,60,,,,,, ,,,440,440
jun,f,22,,,,,,1,,, , 
jun,m,57,,,,,, ,,, , 
jun,f,61,,,,,, ,,,736,736
jun,m,27,,,,,,2,,, , 
jun,f,25,,,,,, ,,, , 
jun,f,7,,,,,, ,,, , 
jun,m,4,,,,,, ,,, , 
jun,f,21,,,,,, ,,, , 
jun,m,22,,,,,, ,,,1299,1299
jun,f, ,,,,,, ,,, , 
jun,m,29,,,,,, ,,,1200,1200
jun,m,27,,,,,, ,,, , 
jun,f,73,,,,,, ,,, , 
jun,m,62,,,,,,3,,, , 
jun,f,57,,,,,, ,,, , 
jun,f,33,,,,,, ,,,2479,2479
jun,f,31,,,,,, ,,,2000,2000
jun,m,34,,,,,, ,,,3000,3000
jun,f,59,,,,,, ,,, , 
jun,f,25,,,,,, ,,,2000,2000
jun,f,31,,,,,, ,,,2000,2000
jun,m,30,,,,,, ,,, , 
jun,m,2,,,,,, ,,, , 
jun,m,63,,,,,, ,,,300,450
jun,f,63,,,,,, ,,, , 
jun,m,39,,,,,, ,,,974,974
jun,f,35,,,,,, ,,, , 
jun,m,17,,,,,, ,,,195,195
jun,m,15,,,,,, ,,,800,800
jun,m,13,,,,,, ,,, , 
jun,f,5,,,,,, ,,, , 
jun,m,2,,,,,, ,,, , 
jun,f,34,,,,,, ,,,2000,2000
jun,m,40,,,,,,3,,, , 
jun,f,10,,,,,, ,,, , 
jun,f,2,,,,,, ,,, , 
jun,f,57,,,,,, ,,, , 
jun,m,34,,,,,, ,,,650,650
jun,f,46,,,,,, ,,,1500,1500
jun,f,74,,,,,, ,,, , 
jun,f,18,,,,,, ,,, , 
jun,f,14,,,,,, ,,, , 
jun,m,30,,,,,, ,,,1578,1578
jun,f,26,,,,,, ,,, , 
jun,m, ,,,,,, ,,, , 
jun,m,40,,,,,, ,,,1500,1500
jun,f,34,,,,,, ,,,1460,1460
jun,m,3,,,,,, ,,, , 
jun,m,32,,,,,,1,,, , 
jun,f,30,,,,,, ,,, , 
jun,m,6,,,,,, ,,, , 
jun,f,4,,,,,, ,,, , 
jun,m,37,,,,,, ,,,1450,1450
jun,f,40,,,,,, ,,,520,520
jun,f,13,,,,,, ,,, , 
jun,f,11,,,,,, ,,, , 
jun,f,6,,,,,, ,,, , 
jun,m,4,,,,,, ,,, , 
jun,m,35,,,,,, ,,,1184,2684
jun,f,30,,,,,, ,,, , 
jun,f,12,,,,,, ,,, , 
jun,f,10,,,,,, ,,, , 
jun,m,7,,,,,, ,,, , 
jun,m,4,,,,,, ,,, , 
jun,m,55,,,,,, ,,,2500,2500
jun,f,45,,,,,, ,,,779,1279
jun,f,29,,,,,, ,,, , 
jun,m,28,,,,,, ,,,1516,1516
jun,m,10,,,,,, ,,, , 
jun,f,56,,,,,, ,,,500,500
jun,m,59,,,,,, ,,, , 
jun,f,27,,,,,, ,,,1686,1686
jun,m,25,,,,,, ,,,1175,1175
jun,f,23,,,,,, ,,,950,950
jun,m,17,,,,,, ,,, , 
jun,m,7,,,,,, ,,, , 
jun,f,30,,,,,, ,,,1386,1386
jun,m,27,,,,,, ,,,1300,1300
jun,m,54,,,,,, ,,,1630,1630
jun,f,47,,,,,, ,,,104,104
jun,m,24,,,,,, ,,,2249,2249
jun,m,20,,,,,, ,,,1775,1775
jun,f,6,,,,,, ,,, , 
jun,m,60,,,,,, ,,,3200,3200
jun,f,59,,,,,, ,,, , 
jun,m,27,,,,,, ,,, , 
jun,m,26,,,,,,2,,, , 
jun,m,42,,,,,, ,,,1025,1025
jun,f,41,,,,,, ,,,180,280
jun,f,11,,,,,, ,,, , 
jun,m,6,,,,,, ,,, , 
jun,f,47,,,,,, ,,,1000,2230
jun,m,24,,,,,, ,,, , 
jun,f,18,,,,,, ,,,1516,1516
jun,m,44,,,,,, ,,,1800,1800
jun,f,56,,,,,, ,,, , 
jun,m,33,,,,,, ,,,1732,1732
jun,f,30,,,,,, ,,,1025,1025
jun,f,19,,,,,, ,,,1339,1339
jun,m,37,,,,,, ,,,2100,2100
jun,f,31,,,,,, ,,,1800,1800
jun,f,7,,,,,, ,,, , 
jun,m,5,,,,,, ,,, , 
jun,f,1,,,,,, ,,, , 
jun,m,42,,,,,, ,,,1732,1732
jun,f,31,,,,,, ,,, , 
jun,m,12,,,,,, ,,, , 
jun,m,9,,,,,, ,,, , 
jun,m,2,,,,,, ,,, , 
jun,m,49,,,,,, ,,,2000,2000
jun,f,46,,,,,, ,,, , 
jun,f,8,,,,,, ,,, , 
jun,m,49,,,,,, ,,,2100,2100
jun,f,48,,,,,, ,,,1650,1650
jun,m,18,,,,,, ,,,1225,1225
jun,f,17,,,,,, ,,, , 
jun,m,52,,,,,, ,,, , 
jun,f,52,,,,,, ,,, , 
jun,f,22,,,,,, ,,, , 
jun,m,17,,,,,, ,,, , 
jun,m,15,,,,,, ,,, , 
jun,m,42,,,,,, ,,, , 
jun,f,14,,,,,, ,,, , 
jun,f,46,,,,,, ,,,150,150
jun,m,34,,,,,, ,,,2000,2000
jun,m,27,,,,,, ,,,1732,1732
jun,m,23,,,,,, ,,,1200,1200
jun,m,12,,,,,, ,,, , 
jun,f,62,,,,,, ,,,500,500
jun,m,56,,,,,,1,,, , 
jun,f,24,,,,,, ,,, , 
jun,f,21,,,,,, ,,,1800,1800
jun,m,45,,,,,, ,,,1200,1200
jun,f,42,,,,,, ,,,2000,2000
jun,m,25,,,,,, ,,, , 
jun,f,15,,,,,, ,,, , 
jun,f,1,,,,,, ,,, , 
jun,f,37,,,,,,4,,, , 
jun,f,10,,,,,, ,,, , 
jun,m,1,,,,,, ,,, , 
jun,f,42,,,,,, ,,,4700,6200
jun,m,4,,,,,, ,,, , 
jun,m,48,,,,,,1,,, , 
jun,m,26,,,,,, ,,,1500,1500
jun,f,6,,,,,, ,,, , 
jun,m,74,,,,,, ,,, , 
jun,f,75,,,,,, ,,, , 
jun,m,36,,,,,, ,,,3000,3000
jun,f,43,,,,,, ,,,1200,1200
jun,f,11,,,,,, ,,, , 
jun,f,5,,,,,, ,,, , 
jun,m,40,,,,,, ,,,2200,2200
jun,f,46,,,,,, ,,,1000,1000
jun,m,9,,,,,, ,,, , 
jun,m,21,,,,,, ,,,1025,1025
jun,f,18,,,,,,2,,, , 
jun,f,16,,,,,, ,,, , 
jun,m,63,,,,,, ,,,2500,2500
jun,f,62,,,,,, ,,, , 
jun,m,32,,,,,, ,,,2500,2500
jun,f,32,,,,,, ,,, , 
jun,f,11,,,,,, ,,, , 
jun,m,8,,,,,, ,,, , 
jun,m,5,,,,,, ,,, , 
jun,m,3,,,,,, ,,, , 
jun,m, ,,,,,, ,,, , 
jun,m,62,,,,,, ,,, , 
jun,f,70,,,,,, ,,, , 
jun,m,31,,,,,, ,,, , 
jun,m,60,,,,,, ,,,1000,1000
jun,f,58,,,,,, ,,, , 
jun,f,30,,,,,, ,,, , 
jun,m,30,,,,,, ,,, , 
jun,m,9,,,,,, ,,, , 
jun,m,1,,,,,, ,,, , 
jun,f,84,,,,,, ,,, , 
jun,f,68,,,,,, ,,, , 
jun,f,36,,,,,, ,,,1083,1083
jun,m,35,,,,,, ,,,900,900
jun,f,67,,,,,, ,,, , 
jun,f,32,,,,,, ,,,900,900
jun,m,31,,,,,, ,,,3300,3300
jun,m,7,,,,,, ,,, , 
jun,m, ,,,,,, ,,, , 
jun,m,37,,,,,, ,,,1500,1500
jun,f,35,,,,,, ,,, , 
jun,m,14,,,,,, ,,,547,547
jun,m,3,,,,,, ,,, , 
jun,m,47,,,,,, ,,,1083,1083
jun,m,68,,,,,, ,,,1550,1550
jun,f,58,,,,,, ,,,65,65
jun,f,27,,,,,, ,,,3000,3000
jun,f,7,,,,,, ,,, , 
jun,m,51,,,,,, ,,,1800,2550
jun,f,38,,,,,, ,,,2000,2000
jun,m,12,,,,,, ,,, , 
jun,f,10,,,,,, ,,, , 
jun,m,5,,,,,, ,,, , 
jun,m,47,,,,,, ,,,4450,4450
jun,f,35,,,,,, ,,,3810,3810
jun,m,12,,,,,, ,,, , 
jun,m,5,,,,,, ,,, , 
jun,m,74,,,,,, ,,,740,740
jun,f,68,,,,,, ,,, , 
jun,f,66,,,,,, ,,, , 
jun,f,48,,,,,, ,,,4000,6000
jun,m,47,,,,,, ,,,4900,4900
jun,f,45,,,,,, ,,,3500,3500
jun,m,45,,,,,, ,,,2000,2250
jun,m,67,,,,,, ,,, , 
jun,f,90,,,,,, ,,, , 
jun,f,61,,,,,, ,,, , 
jun,m,26,,,,,, ,,,1200,1200
jun,m,17,,,,,, ,,, , 
jun,f,64,,,,,, ,,, , 
jun,m,39,,,,,, ,,,502,582
jun,f,43,,,,,, ,,,585,585
jun,m,4,,,,,, ,,, , 
jun,f,20,,,,,, ,,, , 
jun,f, ,,,,,, ,,, , 
jun,f,30,,,,,, ,,,264,1464
jun,m,32,,,,,, ,,,1429,1669
jun,m,11,,,,,, ,,, , 
jun,m,7,,,,,, ,,, , 
jun,f,3,,,,,, ,,, , 
jun,f,54,,,,,, ,,, , 
jun,m,49,,,,,, ,,, , 
jun,f,38,,,,,, ,,, , 
jun,m,20,,,,,, ,,, , 
jun,m,15,,,,,, ,,, , 
jun,f,12,,,,,, ,,, , 
jun,f,10,,,,,, ,,, , 
jun,f,5,,,,,, ,,, , 
jun,f,44,,,,,, ,,, , 
jun,m,50,,,,,, ,,, , 
jun,m,7,,,,,, ,,, , 
jun,m,55,,,,,, ,,,4682,4982
jun,f,36,,,,,, ,,,800,950
jun,m,35,,,,,, ,,,1800,1800
jun,f,56,,,,,, ,,, , 
jun,f,38,,,,,, ,,,2500,2500
jun,m,37,,,,,, ,,,3416,3416
jun,f,8,,,,,, ,,, , 
jun,m,1,,,,,, ,,, , 
jun,f,34,,,,,, ,,,1732,1732
jun,m,29,,,,,, ,,,3700,3700
jun,m,4,,,,,, ,,, , 
jun,m,66,,,,,, ,,,1800,1800
jun,f,64,,,,,, ,,, , 
jun,m,32,,,,,, ,,,2832,3032
jun,f,29,,,,,, ,,, , 
jun,m, ,,,,,, ,,, , 
jun,f,27,,,,,, ,,,1025,1025
jun,m,30,,,,,, ,,,1410,1410
jun,f,3,,,,,, ,,, , 
jun,m,2,,,,,, ,,, , 
jun,f,43,,,,,, ,,,1924,1924
jun,f,23,,,,,, ,,,1020,1140
jun,f,8,,,,,, ,,, , 
jun,f,30,,,,,, ,,,1247,1247
jun,m,22,,,,,, ,,,1342,1342
jun,f,11,,,,,, ,,, , 
jun,m,8,,,,,, ,,, , 
jun,f,3,,,,,, ,,, , 
jun,m,41,,,,,, ,,,603,743
jun,f,38,,,,,, ,,, , 
jun,m,11,,,,,, ,,, , 
jun,m,9,,,,,, ,,, , 
jun,f,83,,,,,, ,,, , 
jun,m,64,,,,,, ,,,1025,1025
jun,f,70,,,,,, ,,, , 
jun,m,39,,,,,, ,,,10000,10000
jun,f,26,,,,,, ,,, , 
jun,m,1,,,,,, ,,, , 
jun,m,40,,,,,, ,,,1600,1600
jun,f,39,,,,,, ,,, , 
jun,f, ,,,,,, ,,, , 
jun,m,60,,,,,, ,,, , 
jun,f,60,,,,,, ,,, , 
jun,f,23,,,,,, ,,, , 
jun,f,37,,,,,, ,,,1025,1025
jun,f,24,,,,,, ,,, , 
jun,m,39,,,,,, ,,, , 
jun,f,70,,,,,, ,,, , 
jun,f,39,,,,,, ,,,2100,2100
jun,m,38,,,,,, ,,,2300,2300
jun,f,42,,,,,, ,,, , 
jun,m,49,,,,,, ,,, , 
jun,m,18,,,,,,2,,, , 
jun,f,28,,,,,, ,,,1500,1500
jun,f,6,,,,,, ,,, , 
jun,f,59,,,,,, ,,, , 
jun,f,56,,,,,, ,,, , 
jun,m,15,,,,,, ,,, , 
jun,f,87,,,,,, ,,, , 
jun,m,51,,,,,, ,,, , 
jun,m,47,,,,,, ,,,1500,1500
jun,f,41,,,,,, ,,,1000,1000
jun,m,19,,,,,, ,,,1175,1175
jun,f,15,,,,,, ,,, , 
jun,m,4,,,,,, ,,, , 
jun,m,25,,,,,, ,,,1812,2732
jun,m,51,,,,,, ,,,1500,1500
jun,f,57,,,,,, ,,,1800,1800
jun,m,23,,,,,, ,,,346,346
jun,f,17,,,,,, ,,, , 
jun,f,59,,,,,, ,,, , 
jun,f,34,,,,,, ,,,190,190
jun,m,16,,,,,, ,,, , 
jun,m,3,,,,,, ,,, , 
jun,m,33,,,,,, ,,,1956,1956
jun,f,63,,,,,, ,,,2200,2200
jun,m,68,,,,,, ,,, , 
jun,m,53,,,,,, ,,,1500,1500
jun,m,28,,,,,, ,,,1500,1500
jun,m,24,,,,,, ,,,2440,2440
jun,f,22,,,,,, ,,, , 
jun,f,48,,,,,, ,,,3220,3220
jun,m,52,,,,,,4,,, , 
jun,f,30,,,,,,3,,, , 
jun,m,18,,,,,, ,,, , 
jun,m,12,,,,,, ,,, , 
jun,f,85,,,,,, ,,, , 
jun,m,48,,,,,, ,,,1800,1800
jun,m,67,,,,,, ,,, , 
jun,m,50,,,,,, ,,, , 
jun,m,65,,,,,, ,,, , 
jun,m,60,,,,,, ,,, , 
jun,m,64,,,,,, ,,, , 
jun,m,69,,,,,, ,,, , 
jun,f,67,,,,,, ,,, , 
jun,f,31,,,,,, ,,, , 
jun,m,33,,,,,, ,,,4125,4125
jun,f,6,,,,,, ,,, , 
jun,f,4,,,,,, ,,, , 
jun,f,35,,,,,, ,,,6000,6000
jun,m,35,,,,,, ,,,1200,1200
jun,m, ,,,,,, ,,, , 
jun,m,30,,,,,, ,,, , 
jun,m,49,,,,,, ,,,2500,2500
jun,f,38,,,,,, ,,, , 
jun,m,16,,,,,, ,,, , 
jun,m,30,,,,,, ,,,1025,1025
jun,f,33,,,,,, ,,, , 
jun,f,4,,,,,, ,,, , 
jun,f, ,,,,,, ,,, , 
jun,f,48,,,,,, ,,, , 
jun,f,22,,,,,, ,,,1800,1800
jun,f,20,,,,,, ,,,580,580
jun,f,74,,,,,, ,,, , 
jun,f,38,,,,,, ,,,1800,1800
jun,m,22,,,,,, ,,,2525,2525
jun,m,18,,,,,, ,,, , 
jun,f,15,,,,,, ,,, , 
jun,f,71,,,,,, ,,,1584,1584
jun,m,77,,,,,, ,,, , 
jun,f,53,,,,,, ,,,2080,2080
jun,f,26,,,,,, ,,, , 
jun,m,78,,,,,, ,,, , 
jun,f,65,,,,,, ,,, , 
jun,m,60,,,,,, ,,,1300,2500
jun,f,60,,,,,, ,,, , 
jun,f,26,,,,,, ,,, , 
jun,m,68,,,,,, ,,, , 
jun,f,70,,,,,, ,,, , 
jun,m,31,,,,,, ,,,1600,1600
jun,m,65,,,,,, ,,, , 
jun,m,32,,,,,, ,,,1800,1800
jun,f,30,,,,,, ,,, , 
jun,m,9,,,,,, ,,, , 
jun,f,2,,,,,, ,,, , 
jun,f,21,,,,,, ,,,1559,1559
jun,f,8,,,,,, ,,, , 
jun,m,31,,,,,, ,,,1200,1200
jun,f,18,,,,,, ,,, , 
jun,f,81,,,,,, ,,, , 
jun,m,54,,,,,, ,,,10000,10000
jun,m,74,,,,,, ,,, , 
jun,f,69,,,,,, ,,, , 
jun,m,39,,,,,, ,,,1299,1299
jun,f,34,,,,,, ,,,221,221
jun,m,11,,,,,, ,,, , 
jun,m,4,,,,,, ,,, , 
jun,f,1,,,,,, ,,, , 
jun,f,83,,,,,, ,,, , 
jun,f,53,,,,,, ,,,400,400
jun,m,28,,,,,, ,,, , 
jun,f,12,,,,,, ,,, , 
jun,f,56,,,,,,4,,, , 
jun,m,34,,,,,, ,,,900,900
jun,f,13,,,,,, ,,, , 
jun,f,56,,,,,, ,,, , 
jun,m,61,,,,,, ,,, , 
jun,m,26,,,,,, ,,, , 
jun,m,20,,,,,, ,,, , 
jun,m,55,,,,,, ,,,7000,7000
jun,f,39,,,,,, ,,,1025,1025
jun,f,28,,,,,, ,,,3000,3000
jun,f,20,,,,,, ,,, , 
jun,f,19,,,,,, ,,, , 
jun,f,67,,,,,, ,,, , 
jun,f,82,,,,,, ,,, , 
jun,m,50,,,,,, ,,,900,900
jun,m,23,,,,,, ,,,1025,1025
jun,f,48,,,,,, ,,, , 
jun,f,18,,,,,, ,,, , 
jun,f,17,,,,,, ,,, , 
jun,f,49,,,,,,4,,, , 
jun,m,27,,,,,, ,,, , 
jun,f,22,,,,,,2,,, , 
jun,f,26,,,,,, ,,,1200,1200
jun,f,4,,,,,, ,,, , 
jun,f,37,,,,,, ,,,1401,1741
jun,f,14,,,,,, ,,, , 
jun,f,12,,,,,, ,,, , 
jun,f,10,,,,,, ,,, , 
jun,m,67,,,,,, ,,,1950,1950
jun,m,48,,,,,, ,,,1500,1500
jun,f,34,,,,,, ,,,300,300
jun,m,39,,,,,,2,,, , 
jun,f,37,,,,,, ,,,2500,2500
jun,m,14,,,,,, ,,, , 
jun,f,1,,,,,, ,,, , 
jun,f,71,,,,,, ,,, , 
jun,m,23,,,,,,2,,, , 
jun,f,57,,,,,, ,,,1035,1385
jun,m,69,,,,,, ,,,1300,1300
jun,m,32,,,,,, ,,,2300,2300
jun,m,27,,,,,, ,,,1200,1200
jun,f,4,,,,,, ,,, , 
jun,f,44,,,,,, ,,,1904,1904
jun,m,55,,,,,, ,,,2338,2338
jun,f,22,,,,,,2,,, , 
jun,f,10,,,,,, ,,, , 
jun,f,86,,,,,, ,,, , 
jun,m,34,,,,,, ,,,1000,1000
jun,f,44,,,,,, ,,,2000,2000
jun,m,22,,,,,, ,,, , 
jun,f,75,,,,,, ,,, , 
jun,m,24,,,,,, ,,,2020,2020
jun,f,23,,,,,, ,,, , 
jun,m,75,,,,,, ,,, , 
jun,m,32,,,,,, ,,,1732,1732
jun,m,74,,,,,, ,,, , 
jun,f,40,,,,,, ,,,1299,1299
jun,m,7,,,,,, ,,, , 
jun,f,39,,,,,, ,,,1299,1299
jun,m,43,,,,,, ,,, , 
jun,m,17,,,,,, ,,, , 
jun,m,7,,,,,, ,,, , 
jun,m,67,,,,,, ,,, , 
jun,f,70,,,,,, ,,, , 
jun,f,29,,,,,, ,,,2500,2500
jun,m,2,,,,,, ,,, , 
jun,m,52,,,,,, ,,,2000,2000
jun,f,47,,,,,, ,,, , 
jun,m,22,,,,,, ,,, , 
jun,m,21,,,,,, ,,, , 
jun,f,18,,,,,, ,,, , 
jun,f,64,,,,,, ,,, , 
jun,m,60,,,,,, ,,,1500,1500
jun,f,38,,,,,, ,,, , 
jun,f,36,,,,,, ,,, , 
jun,m,35,,,,,, ,,, , 
jun,m,44,,,,,, ,,,1200,1200
jun,f,46,,,,,, ,,, , 
jun,m,62,,,,,, ,,, , 
jun,f,58,,,,,, ,,, , 
jun,m,30,,,,,, ,,,2500,2500
jun,m,28,,,,,, ,,,1500,1500
jun,f,19,,,,,, ,,, , 
jun,m,67,,,,,, ,,,1025,1025
jun,f,45,,,,,, ,,, , 
jun,m,4,,,,,, ,,, , 
jun,m,76,,,,,, ,,, , 
jun,f,73,,,,,, ,,,3500,3500
jun,m,50,,,,,, ,,,1300,1300
jun,f,51,,,,,, ,,, , 
jun,f,22,,,,,, ,,, , 
jun,m,73,,,,,, ,,, , 
jun,f,79,,,,,, ,,, , 
jun,f,61,,,,,, ,,, , 
jun,m,41,,,,,, ,,,1200,1200
jun,m,26,,,,,, ,,,779,779
jun,m,6,,,,,, ,,, , 
jun,m,39,,,,,, ,,,1732,1732
jun,f,36,,,,,, ,,, , 
jun,f,14,,,,,, ,,, , 
jun,f,8,,,,,, ,,, , 
jun,m, ,,,,,, ,,, , 
jun,f,38,,,,,, ,,,650,650
jun,m,39,,,,,, ,,,1732,1732
jun,m,18,,,,,,1,,, , 
jun,f,16,,,,,, ,,, , 
jun,m,9,,,,,, ,,, , 
jun,m,7,,,,,, ,,, , 
jun,m,3,,,,,, ,,, , 
jun,m,52,,,,,, ,,,600,600
jun,m,54,,,,,, ,,,350,350
jun,f,56,,,,,, ,,,1500,1800
jun,f,31,,,,,, ,,,2500,2500
jun,m,20,,,,,, ,,, , 
jun,m,93,,,,,, ,,, , 
jun,f,83,,,,,, ,,, , 
jun,f,59,,,,,, ,,,7000,7000
jun,f,23,,,,,, ,,,3000,3000
jun,f,89,,,,,, ,,, , 
jun,f,57,,,,,, ,,,1233,1233
jun,m,38,,,,,, ,,,6000,6000
jun,f,36,,,,,, ,,, , 
jun,m,13,,,,,, ,,, , 
jun,m,4,,,,,, ,,, , 
jun,m,50,,,,,, ,,,2000,2000
jun,f,44,,,,,, ,,,2000,2000
jun,f,48,,,,,, ,,,1500,1500
jun,f,56,,,,,, ,,,195,495
jun,m,59,,,,,, ,,, , 
jun,f,31,,,,,, ,,,1100,1100
jun,m,12,,,,,, ,,, , 
jun,m,59,,,,,, ,,,2000,2000
jun,f,38,,,,,, ,,,1350,1350
jun,m,58,,,,,, ,,,1500,1500
jun,m,43,,,,,, ,,, , 
jun,m,36,,,,,, ,,,2000,2000
jun,f,31,,,,,,2,,, , 
jun,f,16,,,,,, ,,, , 
jun,m,13,,,,,, ,,, , 
jun,f,18,,,,,, ,,,1291,1291
jun,f,44,,,,,, ,,,1000,1450
jun,f,67,,,,,, ,,,1096,1096
jun,m,60,,,,,, ,,, , 
jun,f,85,,,,,, ,,, , 
jun,f,24,,,,,,3,,, , 
jun,f,17,,,,,, ,,, , 
jun,m,60,,,,,, ,,, , 
jun,f,57,,,,,, ,,, , 
jun,f,34,,,,,, ,,,1300,1300
jun,f,29,,,,,, ,,, , 
jun,f,27,,,,,, ,,,1200,1200
jun,f,49,,,,,, ,,,1494,1494
jun,m,11,,,,,, ,,, , 
jun,f,8,,,,,, ,,, , 
jun,m,42,,,,,, ,,,2300,2300
jun,f,41,,,,,, ,,,2200,2200
jun,f,3,,,,,, ,,, , 
jun,m,74,,,,,, ,,, , 
jun,f,71,,,,,, ,,, , 
jun,f,40,,,,,, ,,,1025,1025
jun,f,22,,,,,, ,,,1500,1800
jun,m,18,,,,,, ,,,55,55
jun,m,66,,,,,, ,,, , 
jun,f,60,,,,,, ,,,780,780
jun,f,21,,,,,, ,,, , 
jun,m,71,,,,,, ,,, , 
jun,f,69,,,,,, ,,, , 
jun,m,61,,,,,, ,,,1650,1650
jun,f,60,,,,,, ,,, , 
jun,f,33,,,,,, ,,,1450,1450
jun,f,27,,,,,, ,,, , 
jun,m,20,,,,,, ,,, , 
jun,f,34,,,,,, ,,,2000,2000
jun,m,35,,,,,, ,,,5200,5200
jun,m,2,,,,,, ,,, , 
jun,f,69,,,,,, ,,, , 
jun,m,32,,,,,, ,,,1400,1400
jun,f,39,,,,,, ,,,1083,1083
jun,f,10,,,,,, ,,, , 
jun,f,29,,,,,, ,,, , 
jun,f, ,,,,,, ,,, , 
jun,m,63,,,,,, ,,,353,353
jun,f,57,,,,,, ,,, , 
jun,m,18,,,,,, ,,, , 
jun,m,28,,,,,, ,,,1800,1800
jun,f,6,,,,,, ,,, , 
jun,m,84,,,,,, ,,, , 
jun,f,40,,,,,, ,,,1600,2150
jun,m,23,,,,,, ,,, , 
jun,f,9,,,,,, ,,, , 
jun,m,2,,,,,, ,,, , 
jun,m,79,,,,,, ,,, , 
jun,f,48,,,,,, ,,, , 
jun,m,35,,,,,, ,,,500,500
jun,f,35,,,,,, ,,, , 
jun,f,16,,,,,, ,,, , 
jun,f,9,,,,,, ,,, , 
jun,f, ,,,,,, ,,, , 
jun,f,65,,,,,, ,,, , 
jun,f,29,,,,,, ,,,960,960
jun,f,11,,,,,, ,,, , 
jun,m,4,,,,,, ,,, , 
jun,m,29,,,,,, ,,,850,850
jun,m,18,,,,,, ,,,2100,2100
jun,f,27,,,,,, ,,,900,900
jun,m,8,,,,,, ,,, , 
jun,f,60,,,,,, ,,, , 
jun,f,33,,,,,, ,,, , 
jun,f,32,,,,,, ,,, , 
jun,f,75,,,,,, ,,, , 
jun,m,73,,,,,, ,,,2350,2350
jun,f,49,,,,,,1,,, , 
jun,m,46,,,,,, ,,,1500,1500
jun,f,76,,,,,, ,,, , 
jun,f,39,,,,,, ,,,1600,1600
jun,m,18,,,,,, ,,, , 
jun,m,18,,,,,, ,,, , 
jun,f,15,,,,,, ,,, , 
jun,f,58,,,,,, ,,,420,420
jun,f,19,,,,,, ,,,1079,1079
jun,f,48,,,,,, ,,,346,346
jun,m,8,,,,,, ,,, , 
jun,m,65,,,,,, ,,, , 
jun,m,26,,,,,, ,,,1229,1229
jun,f,28,,,,,, ,,,250,250
jun,f,12,,,,,, ,,, , 
jun,f,5,,,,,, ,,, , 
jun,m,59,,,,,, ,,,1299,1299
jun,f,60,,,,,, ,,, , 
jun,f,19,,,,,, ,,, , 
jun,m,47,,,,,, ,,,1500,1500
jun,f,44,,,,,, ,,, , 
jun,m,29,,,,,, ,,, , 
jun,m,27,,,,,, ,,, , 
jun,m,22,,,,,, ,,, , 
jun,m,31,,,,,, ,,,1500,1500
jun,m,68,,,,,, ,,,360,360
jun,f,59,,,,,, ,,, , 
jun,m,48,,,,,, ,,, , 
jun,f,54,,,,,, ,,, , 
jun,f,14,,,,,, ,,, , 
jun,f,36,,,,,, ,,, , 
jun,m,46,,,,,, ,,, , 
jun,m,20,,,,,, ,,, , 
jun,f,13,,,,,, ,,, , 
jun,m,3,,,,,, ,,, , 
jun,m,50,,,,,, ,,, , 
jun,f,46,,,,,, ,,, , 
jun,f,26,,,,,, ,,,2000,2000
jun,m,20,,,,,, ,,, , 
jun,m,44,,,,,, ,,,2700,2700
jun,f,42,,,,,, ,,, , 
jun,f,21,,,,,, ,,, , 
jun,f,17,,,,,, ,,, , 
jun,m,74,,,,,, ,,, , 
jun,f,67,,,,,, ,,, , 
jun,m,43,,,,,, ,,,2346,2346
jun,f,32,,,,,, ,,,2600,3380
jun,f,11,,,,,, ,,, , 
jun,f,46,,,,,, ,,,3000,5500
jun,m,44,,,,,, ,,,2000,2000
jun,f,8,,,,,, ,,, , 
jun,m,40,,,,,, ,,, , 
jun,f,41,,,,,, ,,, , 
jun,m,18,,,,,, ,,,1025,1025
jun,m,13,,,,,, ,,, , 
jun,m,5,,,,,, ,,, , 
jun,m,78,,,,,, ,,,2000,2000
jun,f,71,,,,,, ,,, , 
jun,f,69,,,,,, ,,, , 
jun,f,43,,,,,, ,,, , 
jun,m,37,,,,,, ,,,606,606
jun,f,36,,,,,, ,,,1350,1400
jun,f,16,,,,,,1,,, , 
jun,f,9,,,,,, ,,, , 
jun,m,5,,,,,, ,,, , 
jun,f,4,,,,,, ,,, , 
jun,m,1,,,,,, ,,, , 
